Round_ID;Works_Order_No;Yard_Location;HSM_LPST;HSM_PSD;SO_Due_Date;Sales_Ord_No;Prod_Grp;Slab_Grade;Customer_Name;Sort_Grade;Slab_Weight;Expedite_Level;CULPST;Round_Type;Flow;Furnace_Group;Internal_Order;Galv_Options;SelectionCost
HMC;1070040362;InnerBay;6/28/2018;6/26/2018;7/2/2018;1550630320;HR;50AA2;ArcelorMittal Mexico;7;19490;;6/28/2018;Heavy;HR;;;;1.071
HMC;1070040522;InnerBay;5/24/2018;6/12/2018;5/28/2018;1527380090;HR;37AB1;ArcelorMittal Mexico;7;23750;;5/24/2018;Light Regular;HR;;;;-14.5
HMC;1070040545;InnerBay;6/25/2018;6/26/2018;7/9/2018;1533820010;CR;33AB2;ArcelorMittal Mexico;6;17470;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
HMC;1070040549;InnerBay;6/25/2018;6/26/2018;7/9/2018;1533820010;CR;33AB2;ArcelorMittal Mexico;6;17639;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
HMC;1070040553;InnerBay;6/25/2018;7/13/2018;7/9/2018;1533820050;CR;33AB2;ArcelorMittal Mexico;6;17374;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
HMC;1070040568;InnerBay;6/25/2018;6/26/2018;7/9/2018;1533820120;CR;33AB2;ArcelorMittal Mexico;6;22398;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
HMC;1070040591;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12683;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040593;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12628;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040603;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12628;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040606;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12641;;5/31/2018;Light Regular;HR;;;;-7.5
NOK_Outer Bays;1070040637;OuterBay;7/25/2018;7/23/2018;7/30/2018;1547670260;HR;50AA2;ArcelorMittal Mexico;7;19267;;7/25/2018;Heavy;HR;;;;2.5128
NOK_Outer Bays;1070040642;OuterBay;7/25/2018;7/23/2018;7/30/2018;1547670260;HR;50AA2;ArcelorMittal Mexico;7;19633;;7/25/2018;Heavy;HR;;;;2.5128
HMC;1070040645;InnerBay;6/28/2018;6/26/2018;7/2/2018;1550630350;HR;50AA2;ArcelorMittal Mexico;7;23733;;6/28/2018;Heavy;HR;;;;1.071
HMC;1070040655;InnerBay;6/28/2018;6/26/2018;7/2/2018;1550630350;HR;50AA2;ArcelorMittal Mexico;7;23304;;6/28/2018;Heavy;HR;;;;1.071
HMC;1070040661;InnerBay;6/10/2018;6/19/2018;6/18/2018;1542500360;HRP;36AA8;ArcelorMittal Mexico;7;19689;;6/17/2018;Heavy;HRP;;;;0.1503
HMC;1070040662;InnerBay;6/10/2018;6/19/2018;6/18/2018;1542500360;HRP;36AA8;ArcelorMittal Mexico;7;19583;;6/17/2018;Heavy;HRP;;;;0.1503
HMC;1070040663;InnerBay;6/10/2018;6/19/2018;6/18/2018;1542500360;HRP;36AA8;ArcelorMittal Mexico;7;19711;;6/17/2018;Heavy;HRP;;;;0.1503
HMC;1070040664;InnerBay;6/10/2018;6/19/2018;6/18/2018;1542500360;HRP;36AA8;ArcelorMittal Mexico;7;19609;;6/17/2018;Heavy;HRP;;;;0.1503
HMC;1070040674;InnerBay;6/28/2018;6/25/2018;7/2/2018;1550630300;HR;36AA8;ArcelorMittal Mexico;7;19733;;6/28/2018;Heavy;HR;;;;1.071
HMC;1070040676;InnerBay;6/28/2018;6/26/2018;7/2/2018;1550630330;HR;36AA8;ArcelorMittal Mexico;7;19631;;6/28/2018;Heavy;HR;;;;1.071
HMC;1070040677;InnerBay;6/28/2018;6/26/2018;7/2/2018;1550630330;HR;36AA8;ArcelorMittal Mexico;7;19494;;6/28/2018;Heavy;HR;;;;1.071
HMC;1070040679;InnerBay;6/28/2018;6/25/2018;7/2/2018;1550660020;HR;36AA8;ArcelorMittal Mexico;9;19503;;6/28/2018;Light Regular;HR;;;;1.071
HMC;1070040681;InnerBay;7/5/2018;7/2/2018;7/9/2018;1559020010;HR;36AA8;ArcelorMittal Mexico;7;19568;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070040682;InnerBay;6/28/2018;6/25/2018;7/2/2018;1550660020;HR;36AA8;ArcelorMittal Mexico;9;19518;;6/28/2018;Light Regular;HR;;;;1.071
HMC;1070040683;InnerBay;7/5/2018;7/2/2018;7/9/2018;1559020010;HR;36AA8;ArcelorMittal Mexico;7;19541;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070040684;InnerBay;7/5/2018;7/2/2018;7/9/2018;1559020010;HR;36AA8;ArcelorMittal Mexico;7;19545;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070040687;InnerBay;6/28/2018;6/25/2018;7/2/2018;1550660020;HR;36AA8;ArcelorMittal Mexico;9;19429;;6/28/2018;Light Regular;HR;;;;1.071
HMC;1070040689;InnerBay;7/5/2018;7/2/2018;7/9/2018;1559020010;HR;36AA8;ArcelorMittal Mexico;7;19608;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070040690;InnerBay;6/28/2018;6/25/2018;7/2/2018;1550660020;HR;36AA8;ArcelorMittal Mexico;9;19469;;6/28/2018;Light Regular;HR;;;;1.071
HMC;1070040691;InnerBay;7/5/2018;7/2/2018;7/9/2018;1559020010;HR;36AA8;ArcelorMittal Mexico;7;19712;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070040696;InnerBay;7/5/2018;7/2/2018;7/9/2018;1559020010;HR;36AA8;ArcelorMittal Mexico;7;19631;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070040697;InnerBay;7/5/2018;7/2/2018;7/9/2018;1559020010;HR;36AA8;ArcelorMittal Mexico;7;19609;;7/5/2018;Light Regular;HR;;;;1.4378
NOK_Outer Bays;1070040698;OuterBay;7/12/2018;7/9/2018;7/16/2018;1559140030;HR;36AA8;ArcelorMittal Mexico;7;19589;;7/12/2018;Intermediate Regular;HR;;;;1.8095
HMC;1070040699;InnerBay;7/5/2018;7/2/2018;7/9/2018;1559020010;HR;36AA8;ArcelorMittal Mexico;7;19464;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070040708;InnerBay;7/1/2018;7/10/2018;7/9/2018;1550610070;HRP;32AB7;ArcelorMittal Mexico;7;19565;;7/8/2018;Intermediate Regular;HRP;;;;1.2276
HMC;1070040730;InnerBay;4/26/2018;6/12/2018;4/30/2018;1516040040;HR;36AA8;ArcelorMittal Mexico;7;22480;;4/26/2018;Light Regular;HR;;;;-42.5
HMC;1070040737;InnerBay;4/26/2018;6/12/2018;4/30/2018;1516040040;HR;36AA8;ArcelorMittal Mexico;7;22660;;4/26/2018;Light Regular;HR;;;;-42.5
HMC;1070040755;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542500100;HR;M4A37;ArcelorMittal Mexico;7;23938;;6/14/2018;Light HSLA;HR;;;;0.3521
HMC;1070040757;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542500100;HR;M4A37;ArcelorMittal Mexico;7;23930;;6/14/2018;Light HSLA;HR;;;;0.3521
HMC;1070040759;InnerBay;6/14/2018;6/15/2018;6/18/2018;1542500140;HR;M4A37;ArcelorMittal Mexico;7;23952;;6/14/2018;Light HSLA;HR;;;;0.3521
HMC;1070040760;InnerBay;6/14/2018;6/15/2018;6/18/2018;1542500140;HR;M4A37;ArcelorMittal Mexico;7;23854;;6/14/2018;Light HSLA;HR;;;;0.3521
HMC;1070040761;InnerBay;6/14/2018;6/15/2018;6/18/2018;1542500140;HR;M4A37;ArcelorMittal Mexico;7;23898;;6/14/2018;Light HSLA;HR;;;;0.3521
HMC;1070040900;InnerBay;6/25/2018;7/13/2018;7/9/2018;1533820060;CR;33AB2;ArcelorMittal Mexico;6;17661;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
HMC;1070040954;InnerBay;6/25/2018;7/13/2018;7/9/2018;1533820050;CR;33AB2;ArcelorMittal Mexico;6;17580;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
NOK_Outer Bays;1070040956;OuterBay;7/9/2018;7/14/2018;7/23/2018;1550650030;CR;33AB2;ArcelorMittal Mexico;7;17561;;7/22/2018;Light Regular;CR;;;2;1.6496
HMC;1070040958;InnerBay;6/25/2018;6/23/2018;7/9/2018;1533820090;CR;33AB2;ArcelorMittal Mexico;6;17410;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
NOK_Outer Bays;1070040959;OuterBay;7/9/2018;7/14/2018;7/23/2018;1550650030;CR;33AB2;ArcelorMittal Mexico;7;17410;;7/22/2018;Light Regular;CR;;;2;1.6496
NOK_Outer Bays;1070040960;OuterBay;7/9/2018;7/14/2018;7/23/2018;1550650030;CR;33AB2;ArcelorMittal Mexico;7;17420;;7/22/2018;Light Regular;CR;;;2;1.6496
HMC;1070040990;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12624;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040992;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12854;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040994;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12598;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040996;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12786;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040997;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12552;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040998;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12688;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070040999;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12574;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070041000;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12701;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070041001;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12495;;5/31/2018;Light Regular;HR;;;;-7.5
NOK_Outer Bays;1070041066;OuterBay;7/12/2018;7/9/2018;7/16/2018;1559140040;HR;36AA8;ArcelorMittal Mexico;7;19563;;7/12/2018;Heavy;HR;;;;1.8095
HMC;1070041067;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19600;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041068;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19520;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041076;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19650;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041080;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19650;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041081;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19446;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041090;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19697;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041100;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19802;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041102;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19658;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041109;InnerBay;7/1/2018;7/10/2018;7/9/2018;1550610070;HRP;32AB7;ArcelorMittal Mexico;7;19576;;7/8/2018;Intermediate Regular;HRP;;;;1.2276
HMC;1070041110;InnerBay;7/1/2018;7/10/2018;7/9/2018;1550610070;HRP;32AB7;ArcelorMittal Mexico;7;19521;;7/8/2018;Intermediate Regular;HRP;;;;1.2276
HMC;1070041145;InnerBay;6/14/2018;6/17/2018;6/18/2018;1542500170;HR;M4A37;ArcelorMittal Mexico;7;23944;;6/14/2018;Light HSLA;HR;;;;0.3521
HMC;1070041148;InnerBay;6/14/2018;6/17/2018;6/18/2018;1542500170;HR;M4A37;ArcelorMittal Mexico;7;23730;;6/14/2018;Light HSLA;HR;;;;0.3521
HMC;1070041235;InnerBay;6/7/2018;6/15/2018;6/11/2018;1542480010;HR;M4A34;ArcelorMittal Mexico;7;23595;;6/7/2018;Intermediate HSLA;HR;;;;-0.5
HMC;1070041372;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760010;HR;45AM5;ArcelorMittal Mexico;9;12599;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070041375;InnerBay;5/31/2018;6/12/2018;6/4/2018;1534760020;HR;45AM5;ArcelorMittal Mexico;9;12631;;5/31/2018;Light Regular;HR;;;;-7.5
HMC;1070041377;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12702;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041379;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12510;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041380;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12688;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041381;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12658;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041384;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12623;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041385;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12510;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041386;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12621;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041388;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12578;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041458;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19923;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041467;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19600;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041468;InnerBay;7/5/2018;7/3/2018;7/9/2018;1559020020;HR;36AA8;ArcelorMittal Mexico;7;19700;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041471;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020030;HR;36AA8;ArcelorMittal Mexico;7;19493;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041479;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020030;HR;36AA8;ArcelorMittal Mexico;7;19534;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041483;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020030;HR;36AA8;ArcelorMittal Mexico;7;19712;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041484;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020030;HR;36AA8;ArcelorMittal Mexico;7;19688;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041485;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020030;HR;36AA8;ArcelorMittal Mexico;7;19632;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041486;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020030;HR;36AA8;ArcelorMittal Mexico;7;19630;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041487;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020030;HR;36AA8;ArcelorMittal Mexico;7;19660;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041488;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19541;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041489;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19531;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041490;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19688;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041494;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19758;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041495;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19442;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041498;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19631;;7/5/2018;Light Regular;HR;;;;1.4378
NOK_Outer Bays;1070041499;OuterBay;7/12/2018;7/9/2018;7/16/2018;1559140040;HR;36AA8;ArcelorMittal Mexico;7;19611;;7/12/2018;Heavy;HR;;;;1.8095
NOK_Outer Bays;1070041504;OuterBay;7/12/2018;7/9/2018;7/16/2018;1559140050;HR;36AA8;ArcelorMittal Mexico;7;19694;;7/12/2018;Heavy;HR;;;;1.8095
HMC;1070041505;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19495;;7/5/2018;Light Regular;HR;;;;1.4378
NOK_Outer Bays;1070041506;OuterBay;7/12/2018;7/9/2018;7/16/2018;1559140050;HR;36AA8;ArcelorMittal Mexico;7;19630;;7/12/2018;Heavy;HR;;;;1.8095
NOK_Outer Bays;1070041507;OuterBay;7/15/2018;7/11/2018;7/23/2018;1559030040;HRP;36AA8;ArcelorMittal Mexico;7;19850;;7/22/2018;Light Regular;HRP;;;;1.9703
HMC;1070041508;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19609;;7/5/2018;Light Regular;HR;;;;1.4378
NOK_Outer Bays;1070041509;OuterBay;7/15/2018;7/11/2018;7/23/2018;1559030040;HRP;36AA8;ArcelorMittal Mexico;7;19585;;7/22/2018;Light Regular;HRP;;;;1.9703
HMC;1070041511;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19545;;7/5/2018;Light Regular;HR;;;;1.4378
HMC;1070041532;InnerBay;4/26/2018;6/12/2018;4/30/2018;1516040040;HR;36AA8;ArcelorMittal Mexico;7;22640;;4/26/2018;Light Regular;HR;;;;-42.5
HMC;1070041537;InnerBay;5/17/2018;6/12/2018;5/21/2018;1527300040;HR;36AA8;ArcelorMittal Mexico;7;22450;;5/17/2018;Light Regular;HR;;;;-21.5
HMC;1070041546;InnerBay;5/17/2018;6/12/2018;5/21/2018;1527300040;HR;36AA8;ArcelorMittal Mexico;7;22500;;5/17/2018;Light Regular;HR;;;;-21.5
HMC;1070041564;InnerBay;5/17/2018;6/12/2018;5/21/2018;1527300040;HR;36AA8;ArcelorMittal Mexico;7;22360;;5/17/2018;Light Regular;HR;;;;-21.5
HMC;1070041578;InnerBay;6/14/2018;6/17/2018;6/18/2018;1542500170;HR;M4A37;ArcelorMittal Mexico;7;23934;;6/14/2018;Light HSLA;HR;;;;0.3521
HMC;1070041579;InnerBay;6/28/2018;6/27/2018;7/2/2018;1550630130;HR;M4A37;ArcelorMittal Mexico;7;23792;;6/28/2018;Light HSLA;HR;;;;1.071
HMC;1070041581;InnerBay;6/28/2018;6/27/2018;7/2/2018;1550630130;HR;M4A37;ArcelorMittal Mexico;7;23792;;6/28/2018;Light HSLA;HR;;;;1.071
NOK_Outer Bays;1070041584;OuterBay;6/28/2018;6/25/2018;7/2/2018;1550630180;HR;M4A37;ArcelorMittal Mexico;7;23718;;6/28/2018;Light HSLA;HR;;;;1.071
HMC;1070041771;InnerBay;6/25/2018;6/23/2018;7/9/2018;1533820090;CR;33AB2;ArcelorMittal Mexico;6;17490;;7/8/2018;Intermediate Regular;CR;;;2;0.9153
HMC;1070041774;InnerBay;7/9/2018;7/9/2018;7/23/2018;1550630080;CR;33AB2;ArcelorMittal Mexico;7;17619;;7/22/2018;Light Regular;CR;;;2;1.6496
NOK_Outer Bays;1070041792;OuterBay;7/9/2018;7/14/2018;7/23/2018;1550650010;CR;33AB2;ArcelorMittal Mexico;7;23521;;7/22/2018;Intermediate Regular;CR;;;2;1.6496
NOK_Outer Bays;1070041793;OuterBay;7/9/2018;7/14/2018;7/23/2018;1550650010;CR;33AB2;ArcelorMittal Mexico;7;23441;;7/22/2018;Intermediate Regular;CR;;;2;1.6496
NOK_Outer Bays;1070041794;OuterBay;7/9/2018;7/14/2018;7/23/2018;1550650020;CR;33AB2;ArcelorMittal Mexico;6;23419;;7/22/2018;Intermediate Regular;CR;;;2;1.6496
NOK_Outer Bays;1070041795;OuterBay;7/9/2018;7/14/2018;7/23/2018;1550650020;CR;33AB2;ArcelorMittal Mexico;6;23499;;7/22/2018;Intermediate Regular;CR;;;2;1.6496
HMC;1070041811;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12637;;6/14/2018;Light Regular;HR;;;;0.3521
NOK_Outer Bays;1070041812;OuterBay;6/28/2018;6/26/2018;7/2/2018;1550640040;HR;45AM5;ArcelorMittal Mexico;7;12581;;6/28/2018;Light Regular;HR;;;;1.071
HMC;1070041816;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12619;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041817;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12640;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041818;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12740;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041820;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12631;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041822;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12618;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041823;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12601;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041824;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12778;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041826;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12679;;6/14/2018;Light Regular;HR;;;;0.3521
HMC;1070041827;InnerBay;6/14/2018;6/19/2018;6/18/2018;1542530050;HR;45AM5;ArcelorMittal Mexico;7;12556;;6/14/2018;Light Regular;HR;;;;0.3521
NOK_Outer Bays;1070041907;OuterBay;7/15/2018;7/15/2018;7/23/2018;1559030050;HRP;36AA8;ArcelorMittal Mexico;7;19586;;7/22/2018;Heavy;HRP;;;;1.9703
NOK_Outer Bays;1070041908;OuterBay;7/15/2018;7/15/2018;7/23/2018;1559030050;HRP;36AA8;ArcelorMittal Mexico;7;19720;;7/22/2018;Heavy;HRP;;;;1.9703
HMC;1070041909;InnerBay;7/5/2018;7/6/2018;7/9/2018;1559020040;HR;36AA8;ArcelorMittal Mexico;7;19700;;7/5/2018;Light Regular;HR;;;;1.4378
NOK_Outer Bays;1070041919;OuterBay;7/15/2018;7/15/2018;7/23/2018;1559030050;HRP;36AA8;ArcelorMittal Mexico;7;19740;;7/22/2018;Heavy;HRP;;;;1.9703
HMC;1070041920;InnerBay;7/9/2018;7/8/2018;7/23/2018;1550580010;CR;36AA8;ArcelorMittal Mexico;7;19488;;7/22/2018;Light Regular;CR;;;2;1.6496
HMC;1070041922;InnerBay;7/9/2018;7/8/2018;7/23/2018;1550580010;CR;36AA8;ArcelorMittal Mexico;7;19512;;7/22/2018;Light Regular;CR;;;2;1.6496
HMC;1070041924;InnerBay;7/1/2018;7/10/2018;7/9/2018;1550610070;HRP;32AB7;ArcelorMittal Mexico;7;19582;;7/8/2018;Intermediate Regular;HRP;;;;1.2276
HMC;1070041937;InnerBay;5/31/2018;6/19/2018;6/18/2018;1542530030;CR;32AB7;ArcelorMittal Mexico;7;23592;;6/13/2018;Intermediate Regular;CR;;;2;-7.5
HMC;1070041952;InnerBay;5/17/2018;6/12/2018;5/21/2018;1527300040;HR;36AA8;ArcelorMittal Mexico;7;22460;;5/17/2018;Light Regular;HR;;;;-21.5
HMC;1070041953;InnerBay;5/24/2018;6/11/2018;5/28/2018;1527300050;HR;36AA8;ArcelorMittal Mexico;7;22474;;5/24/2018;Light Regular;HR;;;;-14.5
HMC;1070041956;InnerBay;5/24/2018;6/11/2018;5/28/2018;1527300050;HR;36AA8;ArcelorMittal Mexico;7;22380;;5/24/2018;Light Regular;HR;;;;-14.5
HMC;1070041957;InnerBay;5/24/2018;6/11/2018;5/28/2018;1527300050;HR;36AA8;ArcelorMittal Mexico;7;22300;;5/24/2018;Light Regular;HR;;;;-14.5
HMC;1070041962;InnerBay;5/24/2018;6/11/2018;5/28/2018;1527300050;HR;36AA8;ArcelorMittal Mexico;7;22350;;5/24/2018;Light Regular;HR;;;;-14.5
HMC;1070041972;InnerBay;5/24/2018;6/11/2018;5/28/2018;1527300050;HR;36AA8;ArcelorMittal Mexico;7;22520;;5/24/2018;Light Regular;HR;;;;-14.5
HMC;1070041981;InnerBay;5/24/2018;6/11/2018;5/28/2018;1527300050;HR;36AA8;ArcelorMittal Mexico;7;22520;;5/24/2018;Light Regular;HR;;;;-14.5
HMC;1070041983;InnerBay;5/24/2018;6/11/2018;5/28/2018;1527300050;HR;36AA8;ArcelorMittal Mexico;7;22460;;5/24/2018;Light Regular;HR;;;;-14.5
HMC;1070042005;InnerBay;7/9/2018;7/8/2018;7/23/2018;1550580010;CR;36AA8;ArcelorMittal Mexico;7;19474;;7/22/2018;Light Regular;CR;;;2;1.6496
HMC;1070042006;InnerBay;7/9/2018;7/8/2018;7/23/2018;1550580010;CR;36AA8;ArcelorMittal Mexico;7;19606;;7/22/2018;Light Regular;CR;;;2;1.6496
